COUNTY,MUNICIPALITY,CLASS,URL
Snyder,Washington Township Pennsylvania,2nd Township,http://www.washtwp-franklin.org/
Snyder,West Beaver Township Pennsylvania,2nd Township,https://www.snydercounty.org/community-resources/municipalities/west-beaver-township/
Snyder,West Perry Township Pennsylvania,2nd Township,https://www.snydercounty.org/community-resources/municipalities/west-perry-township%E2%80%8B%E2%80%8B/
Somerset,Addison Township Pennsylvania,2nd Township,https://www.citydirectory.us/borough-addison-pennsylvania.html
Somerset,Allegheny Township Pennsylvania,2nd Township,https://alleghenytownship.net/
Somerset,Black Township Pennsylvania,2nd Township,https://www.pa-roots.com/index.php/pacounties/somerset-county/392-townships-somerset-county/1341-black-township
Somerset,Brothersvalley Township Pennsylvania,2nd Township,https://www.pa-roots.com/index.php/pacounties/somerset-county/392-townships-somerset-county/1516-brothers-valley-township
Somerset,Conemaugh Township Pennsylvania,2nd Township,https://www.contwpsupers.us/
Somerset,Elk Lick Township Pennsylvania,2nd Township,http://salisburypa.com/elklick.html
Somerset,Fairhope Township Pennsylvania,2nd Township,https://www.airbnb.com/fairhope-township-pa/stays
Somerset,Greenville Township Pennsylvania,2nd Township,https://greenvilleborough.com/
Somerset,Jefferson Township Pennsylvania,2nd Township,https://jeffersontownshippa.com/
Somerset,Jenner Township Pennsylvania,2nd Township,https://www.pa-roots.com/index.php/pacounties/somerset-county/392-townships-somerset-county/1407-jenner-township
Somerset,Larimer Township Pennsylvania,2nd Township,https://pennsylvania.hometownlocator.com/pa/westmoreland/larimer.cfm
Somerset,Lincoln Township Pennsylvania,2nd Township,https://lincoln-twp.org/
Somerset,Lower Turkeyfoot Township Pennsylvania,2nd Township,https://www.pa-roots.com/index.php/pacounties/somerset-county/392-townships-somerset-county/1451-lower-turkeyfoot-township
Somerset,Middlecreek Township Pennsylvania,2nd Township,https://www.snydercounty.org/community-resources/municipalities/middlecreek-township%E2%80%8B/
Somerset,Milford Township Pennsylvania,2nd Township,https://milfordtownship.org/
Somerset,Northampton Township Pennsylvania,2nd Township,https://www.northamptontownship.com/
Somerset,Ogle Township Pennsylvania,2nd Township,https://mapcarta.com/22754192
Somerset,Paint Township Pennsylvania,2nd Township,https://painttownship.com/
Somerset,Quemahoning Township Pennsylvania,2nd Township,https://www.airbnb.com/quemahoning-township-pa/stays
Somerset,Shade Township Pennsylvania,2nd Township,http://www.pagenweb.org/~somerset-shade/index.htm
Somerset,Somerset Township Pennsylvania,2nd Township,https://www.somersettownshippa.com/
Somerset,Southampton Township Pennsylvania,2nd Township,http://www.southamptontownship.org/
Somerset,Stonycreek Township Pennsylvania,2nd Township,https://www.stonycreektownship.com/
Somerset,Summit Township Pennsylvania,2nd Township,https://summittownship.com/
Somerset,Upper Turkeyfoot Township Pennsylvania,2nd Township,https://www.niche.com/places-to-live/upper-turkeyfoot-township-somerset-pa/
Sullivan,Cherry Township Pennsylvania,2nd Township,https://cherrytownship.com/
Sullivan,Colley Township Pennsylvania,2nd Township,https://www.sullivancountypa.gov/municipalities/colley-township
Sullivan,Davidson Township Pennsylvania,2nd Township,https://www.sullivancountypa.gov/municipalities/davidson-township
Sullivan,Elkland Township Pennsylvania,2nd Township,https://www.sullivancountypa.gov/municipalities/elkland-township
Sullivan,Forks Township Pennsylvania,2nd Township,http://forkstownship.org/
Sullivan,Fox Township Pennsylvania,2nd Township,https://www.foxtownship.com/
Sullivan,Hillsgrove Township Pennsylvania,2nd Township,https://www.sullivancountypa.gov/municipalities/hillsgrove-township
Sullivan,Laporte Township Pennsylvania,2nd Township,http://www.laportetownship.com/
Sullivan,Shrewsbury Township Pennsylvania,2nd Township,https://www.shrewsburytownship.org/
Susquehanna,Apolacon Township Pennsylvania,2nd Township,http://susqcoweb.pacounties.org/community-information/municipalities/municipalities/apolacon-township
Susquehanna,Ararat Township Pennsylvania,2nd Township,http://susqcoweb.pacounties.org/community-information/municipalities/municipalities/ararat-township
Susquehanna,Auburn Township Pennsylvania,2nd Township,https://auburntownship.com/zoning-department/
Susquehanna,Bridgewater Township Pennsylvania,2nd Township,https://www.bridgewatertwp.us/
Susquehanna,Brooklyn Township Pennsylvania,2nd Township,https://www.brooklynpatownship.org/
Susquehanna,Choconut Township Pennsylvania,2nd Township,https://choconuttwp.com/
Susquehanna,Clifford Township Pennsylvania,2nd Township,https://www.cliffordtownship.org/
Susquehanna,Dimock Township Pennsylvania,2nd Township,https://susqco.com/community-information/municipalities/municipalities/dimock-township
Susquehanna,Forest Lake Township Pennsylvania,2nd Township,https://susqco.com/community-information/municipalities/municipalities/forest-lake-township
Susquehanna,Franklin Township Pennsylvania,2nd Township,https://www.franklintownship.us/
Susquehanna,Gibson Township Pennsylvania,2nd Township,https://gibsontwp.com/
Susquehanna,Great Bend Township Pennsylvania,2nd Township,https://susqco.com/community-information/municipalities/municipalities/great-bend-township
Susquehanna,Harford Township Pennsylvania,2nd Township,https://harfordtwp.org/
Susquehanna,Harmony Township Pennsylvania,2nd Township,https://harmonytwp.com/
Susquehanna,Herrick Township Pennsylvania,2nd Township,http://herricktwp.org/
Susquehanna,Jackson Township Pennsylvania,2nd Township,http://www.jacksontwp-pa.gov/
Susquehanna,Jessup Township Pennsylvania,2nd Township,http://www.jessupborough.com/
Susquehanna,Lathrop Township Pennsylvania,2nd Township,https://susqco.com/community-information/municipalities/municipalities/lathrop-township
Susquehanna,Lenox Township Pennsylvania,2nd Township,http://susqcoweb.pacounties.org/community-information/municipalities/municipalities/lenox
Susquehanna,Liberty Township Pennsylvania,2nd Township,https://liberty.adamscountypa.gov/departments/township-officials
Susquehanna,Middletown Township Pennsylvania,2nd Township,https://middletowndelcopa.gov/
Susquehanna,New Milford Township Pennsylvania,2nd Township,https://susqco.com/community-information/municipalities/municipalities/new-milford-township
Susquehanna,Oakland Township Pennsylvania,2nd Township,https://www.oaklandtownship.us/
Susquehanna,Rush Township Pennsylvania,2nd Township,https://rushtownship.org/
Susquehanna,Silver Lake Township Pennsylvania,2nd Township,https://www.silverlaketwp.org/
Susquehanna,Springville Township Pennsylvania,2nd Township,https://www.niche.com/places-to-live/springville-township-susquehanna-pa/
Susquehanna,Thompson Township Pennsylvania,2nd Township,https://www.citydirectory.us/borough-thompson-pennsylvania.html
Tioga,Bloss Township Pennsylvania,2nd Township,https://censusreporter.org/profiles/06000US4211707152-bloss-township-tioga-county-pa/
Tioga,Brookfield Township Pennsylvania,2nd Township,https://www.city-data.com/township/Brookfield-Tioga-PA.html
Tioga,Charleston Township Pennsylvania,2nd Township,https://www.charlestontownship-pa.com/
Tioga,Chatham Township Pennsylvania,2nd Township,https://www.niche.com/places-to-live/chatham-township-tioga-pa/
Tioga,Clymer Township Pennsylvania,2nd Township,https://www.clymertownship.net/
Tioga,Covington Township Pennsylvania,2nd Township,https://covingtontwp.org/
Tioga,Deerfield Township Pennsylvania,2nd Township,https://warrencountypa.gov/1267/Deerfield-Township
Tioga,Delmar Township Pennsylvania,2nd Township,https://delmartwp.com/
Tioga,Duncan Township Pennsylvania,2nd Township,https://www.duncantwp.com/
Tioga,Elk Township Pennsylvania,2nd Township,https://elktownship.org/
Tioga,Farmington Township Pennsylvania,2nd Township,https://warrencountypa.gov/1270/Farmington-Township
Tioga,Gaines Township Pennsylvania,2nd Township,https://www.gainestownship.org/gaines_charter_township/index.php
Tioga,Hamilton Township Pennsylvania,2nd Township,https://twphamilton.com/
Tioga,Jackson Township Pennsylvania,2nd Township,http://www.jacksontwp-pa.gov/
Tioga,Lawrence Township Pennsylvania,2nd Township,https://www.lawrencepa.gov/
Tioga,Liberty Township Pennsylvania,2nd Township,https://liberty.adamscountypa.gov/departments/township-officials
Tioga,Middlebury Township Pennsylvania,2nd Township,https://www.niche.com/places-to-live/middlebury-township-tioga-pa/
Tioga,Morris Township Pennsylvania,2nd Township,https://morristwpwashco.org/
Tioga,Nelson Township Pennsylvania,2nd Township,https://www.niche.com/places-to-live/nelson-township-tioga-pa/
Tioga,Osceola Township Pennsylvania,2nd Township,https://www.osceolatownship.org/
Tioga,Putnam Township Pennsylvania,2nd Township,https://www.putnamtwp.us/
Tioga,Richmond Township Pennsylvania,2nd Township,https://www.richmondtownshipberks.com/
Tioga,Rutland Township Pennsylvania,2nd Township,https://www.rutlandtownship.org/
Tioga,Shippen Township Pennsylvania,2nd Township,http://www.cumberlandcountypa.gov/2353/Shippensburg-Township
Tioga,Sullivan Township Pennsylvania,2nd Township,https://sullivantwp.com/
Tioga,Tioga Township Pennsylvania,2nd Township,https://psatstwp.org/tioga/tioga/
Tioga,Union Township Pennsylvania,2nd Township,https://uniontwp.com/
Tioga,Ward Township Pennsylvania,2nd Township,https://www.lehighvalleylive.com/elections/2023/05/pennsylvania-primary-election-2023-whos-running-in-the-lehigh-valley-highlighted-races.html
Tioga,Westfield Township Pennsylvania,2nd Township,https://westfieldtownship.org/government/
Union,Buffalo Township Pennsylvania,2nd Township,https://buffalotownship.com/
Union,East Buffalo Township Pennsylvania,2nd Township,https://ebtwp.org/
Union,Gregg Township Pennsylvania,2nd Township,https://greggtownship.org/
Union,Hartley Township Pennsylvania,2nd Township,https://hartleytownship.org/
Union,Kelly Township Pennsylvania,2nd Township,https://kellytwp.org/
Union,Lewis Township Pennsylvania,2nd Township,http://www.lewistownship.com/
Union,Limestone Township Pennsylvania,2nd Township,https://warrencountypa.gov/1273/Limestone-Township
Union,Union Township Pennsylvania,2nd Township,https://uniontwp.com/
Union,West Buffalo Township Pennsylvania,2nd Township,https://unioncountypa.org/directory-of-local-municipalities/
Union,White Deer Township Pennsylvania,2nd Township,https://whitedeertownship.org/
Venango,Allegheny Township Pennsylvania,2nd Township,https://alleghenytownship.net/
Venango,Canal Township Pennsylvania,2nd Township,https://www.niche.com/places-to-live/canal-township-venango-pa/
Venango,Cherrytree Township Pennsylvania,2nd Township,http://www.cherrytreetwp.com/
Venango,Clinton Township Pennsylvania,2nd Township,http://myclintontwp.net/
Venango,Cornplanter Township Pennsylvania,2nd Township,https://www.cornplantertownship.net/
Venango,Cranberry Township Pennsylvania,2nd Township,https://www.cranberrytownship.org/
Venango,Franklin City Pennsylvania,City,https://franklinpa.gov/
Venango,Frenchcreek Township Pennsylvania,2nd Township,http://frenchcreektownship.com/
Venango,Irwin Township Pennsylvania,2nd Township,https://irwinborough.org/
Venango,Jackson Township Pennsylvania,2nd Township,http://www.jacksontwp-pa.gov/
Venango,Mineral Township Pennsylvania,2nd Township,https://www.niche.com/places-to-live/mineral-township-venango-pa/
Venango,Oakland Township Pennsylvania,2nd Township,https://www.oaklandtownship.us/
Venango,Oil City Pennsylvania,City,https://www.oilcity.org/
Venango,Oilcreek Township Pennsylvania,2nd Township,https://www.crawfordcountypa.net/Planning/Pages/Local-Municipal-Ordinances.aspx
Venango,Pinegrove Township Pennsylvania,2nd Township,https://warrencountypa.gov/1275/Pine-Grove-Township
Venango,Plum Township Pennsylvania,2nd Township,https://www.plumboro.com/e-open-government/pages/about-borough-plum
Venango,President Township Pennsylvania,2nd Township,https://www.airbnb.com/president-township-pa/stays
Venango,Richland Township Pennsylvania,2nd Township,https://www.richlandtwp.com/
Venango,Rockland Township Pennsylvania,2nd Township,https://rocklandtownshipberks.org/
Venango,Sandycreek Township Pennsylvania,2nd Township,https://sandycreektwp.com/about-our-township/
Venango,Scrubgrass Township Pennsylvania,2nd Township,https://www.niche.com/places-to-live/scrubgrass-township-venango-pa/
Venango,Victory Township Pennsylvania,2nd Township,https://www.niche.com/places-to-live/victory-township-venango-pa/
Warren,Brokenstraw Township Pennsylvania,2nd Township,https://warrencountypa.gov/1261/Brokenstraw-Township
Warren,Cherry Grove Township Pennsylvania,2nd Township,https://warrencountypa.gov/1262/Cherry-Grove-Township
Warren,Columbus Township Pennsylvania,2nd Township,https://wc-hs.org/1265/Columbus-Township
Warren,Conewango Township Pennsylvania,2nd Township,https://www.conewangotwp.com/
Warren,Deerfield Township Pennsylvania,2nd Township,https://warrencountypa.gov/1267/Deerfield-Township
Warren,Eldred Township Pennsylvania,2nd Township,http://www.eldredtwp.org/
Warren,Elk Township Pennsylvania,2nd Township,https://elktownship.org/
Warren,Farmington Township Pennsylvania,2nd Township,https://warrencountypa.gov/1270/Farmington-Township
Warren,Freehold Township Pennsylvania,2nd Township,https://warrencountypa.gov/1271/Freehold-Township
Warren,Glade Township Pennsylvania,2nd Township,https://warrencountypa.gov/1272/Glade-Township
Warren,Limestone Township Pennsylvania,2nd Township,https://warrencountypa.gov/1273/Limestone-Township
Warren,Mead Township Pennsylvania,2nd Township,https://warrencountypa.gov/1274/Mead-Township
Warren,Pine Grove Township Pennsylvania,2nd Township,https://warrencountypa.gov/1275/Pine-Grove-Township
Warren,Pittsfield Township Pennsylvania,2nd Township,https://warrencountypa.gov/1276/Pittsfield-Township
Warren,Pleasant Township Pennsylvania,2nd Township,https://pleasanttownship-warrenpa.org/
Warren,Sheffield Township Pennsylvania,2nd Township,https://www.sheffieldtownship.org/
Warren,Southwest Township Pennsylvania,2nd Township,https://warrencountypa.gov/1279/Southwest-Township
Warren,Spring Creek Township Pennsylvania,2nd Township,https://warrencountypa.gov/1280/Spring-Creek-Township
Warren,Sugar Grove Township Pennsylvania,2nd Township,https://warrencountypa.gov/1282/Sugar-Grove-Township
Warren,Triumph Township Pennsylvania,2nd Township,https://warrencountypa.gov/1284/Triumph-Township
Warren,Warren City Pennsylvania,City,https://www.cityofwarrenpa.gov/
Warren,Watson Township Pennsylvania,2nd Township,https://watsontownship-pa.com/
Washington,Amwell Township Pennsylvania,2nd Township,https://www.amwelltownship.org/
Washington,Blaine Township Pennsylvania,2nd Township,https://blainetownship.com/
Washington,Buffalo Township Pennsylvania,2nd Township,https://buffalotownship.com/
Washington,Canton Township Pennsylvania,2nd Township,https://www.yourcanton.com/
Washington,Carroll Township Pennsylvania,2nd Township,https://carrolltwp.org/
Washington,Cecil Township Pennsylvania,2nd Township,https://ceciltownship-pa.gov/
Washington,Chartiers Township Pennsylvania,2nd Township,http://www.chartierstwp.com/
Washington,Cross Creek Township Pennsylvania,2nd Township,https://www.crosscreektwp.org/
Washington,Donegal Township Pennsylvania,2nd Township,http://donegaltownshippa.com/
Washington,East Bethlehem Township Pennsylvania,1st Township,http://www.eastbethtwp.com/
Washington,East Finley Township Pennsylvania,2nd Township,https://statisticalatlas.com/county-subdivision/Pennsylvania/Washington-County/East-Finley-Township/Overview
Washington,Fallowfield Township Pennsylvania,2nd Township,http://www.fallowfieldtownship.org/
Washington,Hanover Township Pennsylvania,2nd Township,https://www.hanovertownship.org/
Washington,Hopewell Township Pennsylvania,2nd Township,https://hopewelltwp.com/
Washington,Independence Township Pennsylvania,2nd Township,http://independence.patownship.org/
Washington,Jefferson Township Pennsylvania,2nd Township,https://jeffersontownshippa.com/
Washington,Monongahela City Pennsylvania,City,https://www.cityofmonongahela-pa.gov/
Washington,Morris Township Pennsylvania,2nd Township,https://morristwpwashco.org/
Washington,Mt Pleasant Township Pennsylvania,2nd Township,http://www.mtpleasanttwp.com/
Washington,North Bethlehem Township Pennsylvania,2nd Township,https://visitsceneryhillpa.com/north-bethlehem-township/
Washington,North Franklin Township Pennsylvania,2nd Township,http://northfranklin.org/contact-north-franklin/
Washington,North Strabane Township Pennsylvania,2nd Township,http://www.northstrabanetwp.com/
Washington,Nottingham Township Pennsylvania,2nd Township,https://nottinghamtwp.com/
Washington,Peters Township Pennsylvania,2nd Township,http://www.peterstownship.com/
Washington,Robinson Township Pennsylvania,2nd Township,https://robinsonpa.gov/
Washington,Smith Township Pennsylvania,2nd Township,https://www.lehighvalleylive.com/elections/2023/05/pennsylvania-primary-election-2023-whos-running-in-the-lehigh-valley-highlighted-races.html
Washington,Somerset Township Pennsylvania,2nd Township,https://www.somersettownshippa.com/
Washington,South Franklin Township Pennsylvania,2nd Township,https://southfranklintwp.org/?widget=contact-information
Washington,South Strabane Township Pennsylvania,2nd Township,https://www.southstrabane.com/
Washington,Union Township Pennsylvania,2nd Township,https://uniontwp.com/
Washington,Washington City Pennsylvania,City,https://washingtonpa.us/
Washington,West Bethlehem Township Pennsylvania,2nd Township,https://westbethlehemtwp.com/
Washington,West Finley Township Pennsylvania,2nd Township,https://www.co.washington.pa.us/BusinessDirectoryii.aspx?lngBusinessCategoryID=22&txtBusinessName=West+Finley
Washington,West Pike Run Township Pennsylvania,2nd Township,http://westpikeruntwp.com/
Wayne,Berlin Township Pennsylvania,2nd Township,http://www.berlintownship.org/
Wayne,Buckingham Township Pennsylvania,2nd Township,https://buckinghampa.org/
Wayne,Canaan Township Pennsylvania,2nd Township,https://canaanpa.com/
Wayne,Cherry Ridge Township Pennsylvania,2nd Township,https://cherryridgetwp.wordpress.com/
Wayne,Clinton Township Pennsylvania,2nd Township,https://www.clintontwp.org/
Wayne,Damascus Township Pennsylvania,2nd Township,http://www.damascustwp.org/
Wayne,Dreher Township Pennsylvania,2nd Township,http://www.drehertownship-pa.org/
Wayne,Dyberry Township Pennsylvania,2nd Township,https://dyberrytownship.wixsite.com/website
Wayne,Lake Township Pennsylvania,2nd Township,https://laketwpwayne.com/
Wayne,Lebanon Township Pennsylvania,2nd Township,https://northlebanontwppa.gov/
Wayne,Lehigh Township Pennsylvania,2nd Township,http://www.lehightownship.com/
Wayne,Manchester Township Pennsylvania,2nd Township,https://www.mantwp.com/
Wayne,Mt Pleasant Township Pennsylvania,2nd Township,http://www.mtpleasanttwp.com/
Wayne,Oregon Township Pennsylvania,2nd Township,http://oregontownship.org/?page_id=60
Wayne,Palmyra Township Pennsylvania,2nd Township,https://palmyrapike.org/
Wayne,Paupack Township Pennsylvania,2nd Township,http://paupacktownship.org/
Wayne,Preston Township Pennsylvania,2nd Township,https://www.prestontownship.org/
Wayne,Salem Township Pennsylvania,2nd Township,https://salemtownshippa.com/
Wayne,Scott Township Pennsylvania,2nd Township,https://scott-twp.com/
Wayne,South Canaan Township Pennsylvania,2nd Township,https://www.waynehistorypa.com/research/townships/southcanaan
Wayne,Sterling Township Pennsylvania,2nd Township,https://waynecountypa.gov/DocumentCenter/View/679/Sterling-PDF?bidId=
Wayne,Texas Township Pennsylvania,2nd Township,https://www.niche.com/places-to-live/texas-township-wayne-pa/
Westmoreland,Allegheny Township Pennsylvania,2nd Township,https://alleghenytownship.net/
Westmoreland,Arnold City Pennsylvania,City,https://www.cityofarnoldpa.org/
Westmoreland,Bell Township Pennsylvania,2nd Township,https://www.co.westmoreland.pa.us/905/Municipalities
Westmoreland,Cook Township Pennsylvania,2nd Township,http://www.cooktwp.com/
Westmoreland,Derry Township Pennsylvania,2nd Township,https://derrytownship.com/
Westmoreland,Donegal Township Pennsylvania,2nd Township,http://donegaltownshippa.com/
Westmoreland,East Huntingdon Township Pennsylvania,2nd Township,http://www.easthuntingdontownship.org/
Westmoreland,Fairfield Township Pennsylvania,2nd Township,https://fairfieldtwp.com/
Westmoreland,Greensburg City Pennsylvania,City,https://www.greensburgpa.org/
Westmoreland,Hempfield Township Pennsylvania,2nd Township,http://www.hempfieldtwp.com/
Westmoreland,Jeannette City Pennsylvania,City,https://www.cityofjeannette.com/index.html
Westmoreland,Ligonier Township Pennsylvania,2nd Township,http://ligoniertownship.com/
Westmoreland,Lower Burrell City Pennsylvania,City,http://www.cityoflowerburrell.com/
Westmoreland,Loyalhanna Township Pennsylvania,2nd Township,https://www.loyalhannatwp.com/
Westmoreland,Monessen City Pennsylvania,City,https://www.cityofmonessen.com/
Westmoreland,Mt Pleasant Township Pennsylvania,2nd Township,http://www.mtpleasanttwp.com/
Westmoreland,New Kensington City Pennsylvania,City,https://www.newkensingtonpa.org/
Westmoreland,North Huntingdon Township Pennsylvania,1st Township,https://township.north-huntingdon.pa.us/
Westmoreland,Penn Township Pennsylvania,1st Township,https://penntwp.org/
Westmoreland,Rostraver Township Pennsylvania,1st Township,https://www.rostraver.us/
Westmoreland,Salem Township Pennsylvania,2nd Township,https://salemtownshippa.com/
Westmoreland,Sewickley Township Pennsylvania,2nd Township,https://www.sewickleytownship.org/
Westmoreland,South Huntingdon Township Pennsylvania,2nd Township,https://www.southhuntingdontownship.org/
Westmoreland,St. Clair Township Pennsylvania,2nd Township,https://newflorenceborough.org/government/police/st-clair-township-department/
Westmoreland,Unity Township Pennsylvania,2nd Township,https://www.unitytownship.org/
Westmoreland,Upper Burrell Township Pennsylvania,2nd Township,https://upperburrelltwp.com/
Westmoreland,Washington Township Pennsylvania,2nd Township,http://www.washtwp-franklin.org/
Wyoming,Braintrim Township Pennsylvania,2nd Township,https://www.niche.com/places-to-live/braintrim-township-wyoming-pa/
Wyoming,Clinton Township Pennsylvania,2nd Township,https://www.clintontwp.org/
Wyoming,Eaton Township Pennsylvania,2nd Township,https://eatontwp.com/
Wyoming,Exeter Township Pennsylvania,2nd Township,https://www.exetertownship.com/
Wyoming,Falls Township Pennsylvania,2nd Township,https://www.fallstwp.com/
Wyoming,Forkston Township Pennsylvania,2nd Township,https://www.realtor.com/realestateandhomes-search/Forkston-Township_PA
Wyoming,Lemon Township Pennsylvania,2nd Township,https://www.lemontownshippa.gov/
Wyoming,Mehoopany Township Pennsylvania,2nd Township,http://www.mehoopanytwp.org/
Wyoming,Meshoppen Township Pennsylvania,2nd Township,http://www.meshoppen.com/officials.htm
Wyoming,Monroe Township Pennsylvania,2nd Township,http://www.monroetwp.net/
Wyoming,Nicholson Township Pennsylvania,2nd Township,https://www.nicholsonheritage.org/nicholson/
Wyoming,North Branch Township Pennsylvania,2nd Township,https://www.niche.com/places-to-live/north-branch-township-wyoming-pa/
Wyoming,Northmoreland Township Pennsylvania,2nd Township,https://www.niche.com/places-to-live/northmoreland-township-wyoming-pa/
Wyoming,Noxen Township Pennsylvania,2nd Township,https://www.noxenpa.com/
Wyoming,Overfield Township Pennsylvania,2nd Township,https://overfieldtwp.com/
Wyoming,Tunkhannock Township Pennsylvania,2nd Township,https://tunkhannocktwp.org/
Wyoming,Washington Township Pennsylvania,2nd Township,http://www.washtwp-franklin.org/
Wyoming,Windham Township Pennsylvania,2nd Township,https://bradfordcountypa.org/boroughs-and-townships/
York,Carroll Township Pennsylvania,2nd Township,https://carrolltwp.org/
York,Chanceford Township Pennsylvania,2nd Township,https://www.chancefordtwp.com/
York,Codorus Township Pennsylvania,2nd Township,https://codorustownship.org/
York,Conewago Township Pennsylvania,2nd Township,http://www.conewagotwp.us/
York,Dover Township Pennsylvania,2nd Township,https://www.dovertownship.org/
York,East Hopewell Township Pennsylvania,2nd Township,http://business.ycea-pa.org/list/member/east-hopewell-township-18921
York,East Manchester Township Pennsylvania,2nd Township,https://emanchestertwp.com/
York,Fairview Township Pennsylvania,2nd Township,https://www.fairviewtownship.com/
York,Fawn Township Pennsylvania,2nd Township,https://www.fawntownship.com/
York,Franklin Township Pennsylvania,2nd Township,https://www.franklintownship.us/
York,Heidelberg Township Pennsylvania,2nd Township,https://heidelbergtownship.com/
York,Hellam Township Pennsylvania,2nd Township,https://www.hellamtownship.com/
York,Hopewell Township Pennsylvania,2nd Township,https://hopewelltwp.com/
York,Jackson Township Pennsylvania,2nd Township,http://www.jacksontwp-pa.gov/
York,Lower Chanceford Township Pennsylvania,2nd Township,http://lowerchancefordtwppa.gov/index.php
York,Lower Windsor Township Pennsylvania,2nd Township,http://lowerwindsor.com/
York,Manchester Township Pennsylvania,2nd Township,https://www.mantwp.com/
York,Manheim Township Pennsylvania,2nd Township,https://www.manheimtownship.org/
York,Monaghan Township Pennsylvania,2nd Township,https://www.monaghantownship.com/
York,Newberry Township Pennsylvania,2nd Township,https://newberrytwp.com/
York,North Codorus Township Pennsylvania,2nd Township,http://northcodorustwp.org/
York,North Hopewell Township Pennsylvania,2nd Township,https://www.northhopewelltwp.com/
York,Paradise Township Pennsylvania,2nd Township,https://www.paradisetownship.com/
York,Peach Bottom Township Pennsylvania,2nd Township,http://www.peachbottomtownship.org/
York,Penn Township Pennsylvania,1st Township,https://penntwp.org/
York,Shrewsbury Township Pennsylvania,2nd Township,https://www.shrewsburytownship.org/
York,Spring Garden Township Pennsylvania,1st Township,https://www.springgardentwp.org/
York,Springettsbury Township Pennsylvania,2nd Township,http://www.springettsbury.com/
York,Springfield Township Pennsylvania,2nd Township,https://www.springfielddelco.org/
York,Warrington Township Pennsylvania,2nd Township,https://www.warringtontownship.org/
York,Washington Township Pennsylvania,2nd Township,http://www.washtwp-franklin.org/
York,West Manchester Township Pennsylvania,2nd Township,https://www.westmanchestertownship.com/
York,West Manheim Township Pennsylvania,2nd Township,https://westmanheimtwp.com/
York,Windsor Township Pennsylvania,2nd Township,https://www.windsortwp.com/
York,York City Pennsylvania,City,https://www.yorkcity.org/
York,York Township Pennsylvania,1st Township,https://www.yorktownship.com/
